#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1538748858.26 3641996 13.124 4.777 2.074 4 5 1 6.567 3665063 10.000 2.538 53055488.000 369627136.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748858.36 3641142 13.057 4.777 2.074 4 5 1 6.567 3665063 10.000 2.546 53239808.000 369782784.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748858.46 3639139 12.924 4.777 2.074 4 5 1 6.567 3665063 10.000 2.555 53420032.000 369938432.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748858.57 4692635 17.821 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748858.67 4690811 17.687 4.201 2.074 4 5 1 6.567 4721183 10.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748858.77 4689534 17.621 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748858.87 4687382 17.487 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748858.97 4686630 17.421 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748859.07 4684494 17.287 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748859.18 4683958 17.221 4.201 2.074 4 5 1 6.567 4721183 10.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748859.28 4682316 17.087 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748859.38 4681304 17.021 4.201 2.074 4 5 1 6.567 4721183 10.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748859.48 4679651 16.887 4.201 2.074 4 5 1 6.567 4721183 0.000 2.555 53604352.000 369938432.000 1538748856.454 1538748858.465 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
