#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1571825864.40 3656948 13.990 4.784 2.074 4 5 1 6.772 3665063 10.000 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825864.50 3655457 13.857 4.784 2.074 4 5 1 6.772 3665063 10.000 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825864.60 3654160 13.790 4.784 2.074 4 5 1 6.772 3665063 10.000 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825864.70 3651678 13.657 4.784 2.074 4 5 1 6.772 3665063 10.000 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825864.80 3650875 13.590 4.784 2.074 4 5 1 6.772 3665063 18.182 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825864.91 3647609 13.457 4.784 2.074 4 5 1 6.772 3665063 20.000 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825865.01 3646666 13.390 4.784 2.074 4 5 1 6.772 3665063 10.000 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825865.11 4699205 18.221 4.775 2.074 4 5 1 6.772 4721183 10.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825865.21 4697917 18.154 4.775 2.074 4 5 1 6.772 4721183 10.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825865.31 4695726 18.021 4.775 2.074 4 5 1 6.772 4721183 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825865.088 http://192.168.1.254/car-20120827-88.mp4 6551032-7775979 5.000 0.100 0.265 0.687 0.869 2.074 4.191
