#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1574691188.34 2942475 23.668 4.780 4.191 5 5 1 0.964 3028856 10.000 2.675 56119296.000 370921472.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691188.44 2940661 23.535 4.780 4.191 5 5 1 0.964 3028856 0.000 2.675 56119296.000 370921472.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691188.54 2939407 23.468 4.780 4.191 5 5 1 0.964 3028856 10.000 2.680 56119296.000 371073024.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691188.64 2937510 23.335 4.780 4.191 5 5 1 0.964 3028856 20.000 2.690 56221696.000 371224576.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691188.75 2936779 23.268 4.780 4.191 5 5 1 0.964 3028856 10.000 2.698 56426496.000 371380224.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691188.85 2934625 23.135 4.780 4.191 5 5 1 0.964 3028856 20.000 2.707 56602624.000 371531776.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691188.95 2933907 23.068 4.780 4.191 5 5 1 0.964 3028856 20.000 2.715 56782848.000 371683328.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691189.05 2932144 22.935 4.780 4.191 5 5 1 0.964 3028856 10.000 2.724 56958976.000 371990528.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691189.15 2931024 22.868 4.780 4.191 5 5 1 0.964 3028856 18.182 2.733 57139200.000 372146176.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691189.25 2929498 22.735 4.780 4.191 5 5 1 0.964 3028856 20.000 2.741 57344000.000 372297728.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691189.36 2928495 22.668 4.780 4.191 5 5 1 0.964 3028856 10.000 2.750 57499648.000 372449280.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691189.46 2926933 22.535 4.780 4.191 5 5 1 0.964 3028856 20.000 2.759 57700352.000 372600832.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
